0, 0.1, 55.8739382679, 1091.48641539, 77.7875049114
1, 0.1, 38.7886387295, 1109.23367974, 77.109003067
2, 0.1, 17.1374921311, 1119.09465428, 75.961509943
3, 0.1, 27.6158250394, 1078.53897961, 76.5876150131
4, 0.1, 14.0179664747, 1123.33578471, 76.3371551037
5, 0.1, 23.291928209, 1114.14340432, 76.6095581055
6, 0.1, 10.3232936591, 1159.38625128, 72.833304882
7, 0.1, 10.5067641519, 1146.81242738, 75.5674879551
8, 0.1, 13.5851751602, 1144.55323911, 79.7737989426
9, 0.1, 6.51682231618, 1173.78261437, 78.126445055
10, 0.1, 13.7221015354, 1167.03050425, 76.9841139317
11, 0.1, 7.26063654547, 1177.58394612, 77.7613389492
12, 0.1, 14.236370989, 1159.79946077, 66.6514770985
13, 0.1, 5.91757802486, 1189.31726262, 66.9548931122
14, 0.1, 10.2333846892, 1176.28244257, 61.4991221428
